Edad,Ingreso_Anual,Deudas_Activas,Puntaje_Credito,Aprobado
23,93885,0,813,0
55,39693,1,608,1
37,70478,0,793,0
69,63677,0,535,0
35,80012,0,336,1
60,30760,4,624,1
37,31584,0,355,1
41,22106,4,420,1
21,33669,4,613,0
40,45223,2,510,1
55,80666,1,402,1
63,55706,0,738,1
58,88019,0,337,1
66,81585,0,713,0
58,47482,4,523,0
48,80369,3,592,1
45,54143,1,454,0
40,44240,0,331,1
36,30015,3,533,1
35,83023,3,788,0
50,71500,3,632,0
28,83925,1,316,0
50,69631,3,713,0
33,96190,0,539,0
68,83652,0,585,0
56,71087,2,645,0
21,99789,4,674,0
67,74909,3,315,0
65,31565,4,559,1
33,47597,4,660,1
52,85623,4,698,0
54,29432,4,759,0
58,94300,4,815,0
66,85714,0,384,0
39,69314,1,362,1
21,61965,3,399,0
60,87957,3,594,0
38,63715,0,461,1
56,73450,0,477,1
37,81902,4,743,1
35,48317,1,627,0
23,86753,3,627,1
31,55242,2,341,1
48,20929,0,541,1
26,33580,2,641,1
33,40742,3,390,1
31,37833,0,327,1
54,91347,3,758,0
24,94155,0,684,0
36,33527,3,786,1
61,78139,2,519,1
51,89585,1,563,1
29,61057,0,420,0
62,87439,2,345,0
36,64261,3,579,0
24,90912,2,414,1
64,20042,0,467,0
61,42769,2,734,1
28,87113,3,545,1
68,97918,4,783,0
52,42449,1,674,1
55,58653,1,579,1
55,48859,4,321,0
37,28576,0,367,0
28,65874,2,357,1
48,97199,2,826,0
69,56345,4,563,1
33,90780,4,722,1
44,89428,3,798,0
34,24321,3,590,0
25,25776,1,468,0
61,36119,0,761,0
48,50569,0,652,1
34,58596,4,539,1
48,72967,1,582,0
23,53063,1,748,1
37,42340,3,365,0
69,95723,2,626,1
68,75430,0,755,0
63,26668,1,776,0
58,28195,3,584,1
35,77995,3,330,1
30,58250,3,747,0
33,36076,2,513,0
22,35376,1,324,0
69,75839,4,672,0
61,84723,4,696,0
57,63442,3,636,1
64,25392,3,579,1
61,47106,2,847,1
37,99845,3,497,0
39,44809,1,778,1
67,20693,3,369,0
44,79821,3,804,0
57,94159,1,409,1
32,94710,0,681,0
23,31352,4,696,0
33,72196,3,708,0
52,91066,1,650,0
47,24992,4,833,0
56,73076,2,800,1
27,43354,0,720,0
63,23312,3,410,0
53,65833,0,508,0
63,24318,3,738,1
24,86003,3,477,0
24,47192,3,724,0
50,57489,0,627,1
64,60309,2,310,0
28,48273,1,551,0
61,67553,1,534,1
51,49473,2,553,0
52,81410,2,777,0
22,33679,3,428,0
49,65310,3,831,0
69,80683,1,399,1
31,45992,3,589,0
48,49433,3,525,0
22,96574,2,424,1
45,45933,0,737,0
49,65020,4,646,0
28,49236,4,482,1
45,78735,3,650,1
21,29770,3,814,1
22,89285,4,677,0
65,55271,2,764,1
23,93391,4,639,0
44,43439,4,440,0
32,31101,4,410,0
58,64917,3,560,1
63,61196,3,487,1
54,43569,4,670,1
42,61887,3,657,1
28,40893,4,572,0
21,75304,2,748,0
60,52399,3,716,1
63,45236,0,687,0
50,69531,3,637,0
63,29442,2,610,1
66,76437,2,628,1
21,80342,3,346,0
51,98179,1,448,1
37,55069,4,649,1
32,93246,4,622,0
65,58560,2,419,0
24,78070,3,697,0
61,62427,1,496,0
63,80496,0,712,0
29,84557,4,738,1
62,92752,1,336,0
44,97248,4,486,1
53,90441,3,719,0
56,68534,4,759,0
49,47930,0,409,1
26,27288,3,486,0
25,81518,2,770,1
22,52400,1,377,0
32,21567,4,673,1
22,67878,3,629,0
45,68850,3,424,0
43,21094,4,615,1
25,31135,2,619,1
62,99044,4,774,0
68,65113,2,788,1
61,78791,4,813,1
31,29684,3,633,0
68,91727,0,370,0
55,78552,0,764,0
21,28046,3,675,0
30,24934,0,307,0
58,79556,2,463,1
53,66806,3,594,1
45,21354,2,657,0
37,73046,3,380,0
40,85064,2,574,1
55,77184,2,839,0
59,22963,0,346,0
65,47424,3,691,1
63,23042,4,378,1
41,27139,0,812,1
49,31226,2,322,1
69,58108,2,527,1
62,90647,4,737,0
49,88617,4,597,0
27,49815,2,559,1
53,27802,4,309,0
66,62230,1,457,0
28,83372,0,457,0
39,74020,3,619,0
59,37465,4,501,0
44,27994,4,420,0
38,23531,1,438,0
24,29343,3,638,1
30,79066,1,559,1
34,26229,3,732,1
27,64789,0,343,0
38,64069,4,458,0
42,29524,0,654,0
46,83103,3,397,1
59,28103,4,837,1
51,78581,1,538,0
45,74203,2,774,1
46,35090,1,823,1
38,35915,2,691,0
69,61477,1,308,1
61,76987,3,812,1
48,73238,0,688,0
58,35029,2,509,0
60,73520,3,353,1
52,90053,0,451,1
38,71464,0,709,0
56,41961,4,309,1
38,46835,4,567,0
52,47725,4,750,0
66,45357,2,496,0
35,21244,2,697,1
42,87952,0,351,1
26,68061,2,768,1
45,26490,0,667,1
51,97219,3,673,1
31,25839,1,358,0
27,44992,0,593,1
24,64938,0,409,1
61,76249,3,841,0
47,64735,4,406,0
24,70734,4,596,1
68,67080,4,394,0
45,94460,0,771,0
24,44260,0,378,1
41,79607,2,549,1
34,81852,2,638,0
32,48380,1,356,0
47,91257,1,446,1
52,61191,2,316,1
62,24930,0,667,1
42,24353,3,488,1
52,27832,2,547,1
62,69554,0,449,1
37,74017,2,512,0
69,77298,4,516,0
49,71389,2,305,1
45,93306,4,694,0
35,45525,0,603,0
32,93471,4,710,0
58,88211,2,702,1
52,51280,4,679,1
45,31240,3,751,0
67,85092,4,528,1
20,89541,4,804,0
68,82851,1,444,1
57,26544,3,349,1
21,77981,0,723,1
68,37332,4,399,0
25,46836,3,642,0
65,34388,0,825,0
69,21694,3,312,1
57,69294,1,471,1
61,58769,0,788,1
43,59420,0,658,0
37,57855,4,405,1
46,21460,2,488,0
60,67646,0,828,0
27,61252,0,349,1
47,29835,1,548,0
29,30910,1,709,0
36,28463,1,690,0
48,33336,4,678,0
25,46534,0,526,0
33,22369,1,512,1
41,45381,1,828,0
25,45407,3,645,0
45,82552,3,718,0
58,55939,1,383,1
31,87576,4,496,1
54,46170,2,829,1
33,91908,3,520,1
41,42369,3,475,0
42,93098,0,621,1
67,64544,0,834,0
26,25900,1,693,0
59,60733,0,623,1
69,20589,0,384,0
44,80044,2,726,0
32,85311,4,567,1
40,77926,1,411,1
60,90599,2,697,0
29,69008,1,351,1
28,86794,4,383,1
34,99134,1,724,1
21,22866,0,320,1
44,72890,4,355,1
32,61504,2,590,1
53,73374,2,672,1
53,49404,3,307,1
54,85223,2,423,1
57,20637,3,400,0
22,35828,0,392,1
61,73544,2,684,0
25,65097,4,379,0
67,52022,3,597,1
68,52202,2,330,0
38,48704,0,677,1
22,43641,4,629,0
37,57479,4,598,1
58,98771,0,581,1
28,42027,2,311,1
31,62912,1,368,0
24,91474,2,822,1
22,62692,3,322,0
30,52209,3,636,0
49,77563,2,726,0
23,76738,3,508,1
24,57242,1,514,0
20,29941,1,722,1
46,27073,4,372,0
47,57827,3,573,0
48,66225,2,532,1
37,57096,4,340,1
31,70546,1,588,1
32,86457,4,569,0
60,88309,0,738,1
21,89998,3,613,1
56,50268,2,809,0
64,62078,1,693,1
35,21865,4,327,1
67,48887,2,569,1
43,69876,3,766,0
54,53479,2,373,1
41,60478,3,545,1
55,46401,3,709,0
30,48502,3,797,1
65,33394,4,717,1
48,29262,3,510,1
54,24487,2,522,1
67,47341,0,659,0
34,33570,2,319,1
50,77268,4,722,1
61,49605,3,420,0
60,91602,0,472,1
62,46723,4,333,1
35,89108,1,370,0
29,98206,1,844,1
68,80098,1,834,1
51,68707,0,313,0
21,69028,2,605,1
43,76921,0,847,1
42,80760,0,570,0
21,30249,0,352,0
57,87847,1,793,0
50,63839,2,762,0
59,59673,0,822,1
45,23642,2,623,0
48,26338,3,823,1
22,71761,0,742,1
33,29622,0,550,0
44,68423,0,459,1
67,62873,3,335,1
20,67565,3,497,1
22,27806,1,749,0
45,20757,4,677,0
37,41470,2,545,0
28,26220,4,692,0
57,74754,0,503,1
42,99852,0,343,0
40,42505,1,614,0
20,48288,4,707,1
40,94492,0,505,0
46,39109,4,540,0
61,23497,1,340,1
25,77326,4,662,1
63,29864,2,394,0
55,94310,1,839,0
47,41017,4,443,0
64,21821,0,358,1
36,70337,3,808,1
59,65485,3,812,0
22,76388,1,321,0
31,30372,3,503,1
58,91333,2,770,1
31,36283,1,583,1
21,60857,0,671,0
65,71772,0,797,1
41,79670,1,631,1
42,93133,3,326,1
49,51261,3,428,1
24,77154,0,679,0
28,26107,2,806,0
40,55561,3,394,0
30,96674,2,476,0
24,55268,3,772,1
54,51608,1,785,0
46,33138,4,574,0
68,57693,0,722,1
21,41248,1,830,0
43,38632,3,619,0
50,67547,0,357,0
52,32100,4,572,1
58,67930,4,497,0
49,86861,3,378,0
65,96905,0,340,0
56,73025,3,544,1
47,95876,4,322,0
50,98944,1,535,1
30,70840,1,425,0
42,39369,2,439,0
21,38460,4,693,1
59,21461,4,426,0
60,62362,3,413,0
46,48610,2,824,1
54,40995,2,527,0
21,27717,0,820,1
58,98867,3,445,0
56,99472,1,462,1
40,84022,0,468,1
24,73668,2,837,0
64,71645,1,424,1
40,49550,4,599,0
48,23576,3,549,1
39,60868,2,821,0
57,66380,4,404,1
39,25728,2,812,1
69,52800,1,805,0
44,30886,0,601,0
21,99614,1,529,0
51,89909,3,363,1
45,67236,3,531,0
25,65805,2,482,1
60,52532,1,618,0
22,48688,0,391,0
52,31063,3,363,1
20,43089,0,518,1
24,75942,4,546,1
32,71829,2,772,1
38,70553,0,356,1
31,53585,2,344,1
67,91739,4,385,0
44,79004,0,337,1
54,22438,0,481,1
31,43212,4,463,1
49,70362,1,425,1
24,92177,0,506,0
53,36983,0,566,0
41,34026,3,653,0
58,70998,1,710,1
32,75744,0,421,0
66,77013,4,807,0
22,71039,2,768,1
39,69831,4,432,1
50,54603,1,678,0
24,97758,3,617,1
43,87713,3,424,0
59,33105,3,750,1
52,87182,4,507,1
27,72147,2,599,0
43,95400,2,788,0
69,66434,0,441,0
39,46515,2,773,0
35,78001,2,603,0
69,78397,0,329,1
31,81415,4,676,0
32,36960,4,640,1
64,65778,1,508,1
61,50941,4,542,1
58,60955,3,457,0
44,98565,3,445,0
65,76908,1,639,1
51,84067,2,391,1
43,75696,1,628,0
67,38429,0,471,1
66,96676,1,330,0
63,34847,1,571,0
28,67191,3,394,1
59,54256,0,376,1
69,48774,0,450,0
42,29127,1,441,0
69,48205,0,530,0
32,78764,0,427,1
51,58664,4,796,0
69,76795,0,579,0
34,52333,2,840,0
55,56079,0,829,0
68,44259,3,430,1
24,46571,4,760,0
41,71119,3,568,1
35,28009,3,559,0
60,81829,2,350,1
29,58230,4,432,0
43,76049,1,304,1
37,56498,0,801,0
68,48820,2,483,1
37,60315,2,708,1
26,52795,1,390,1
23,59191,2,735,0
45,74453,1,488,1
24,32453,1,779,0
35,70325,1,682,1
54,69490,2,621,0
45,94796,1,742,0
37,69993,2,789,0
48,65706,4,432,0
42,62817,1,725,0
33,84544,2,549,0
34,75710,2,360,1
68,70799,2,721,1
52,80964,0,775,0
44,73678,0,522,0
40,91150,1,737,1
36,80438,4,683,0
42,97223,1,618,1
62,81926,3,524,1
36,23801,3,722,1
33,61048,4,490,1
48,60144,4,378,1
39,30148,4,664,0
49,39861,0,321,0
38,81717,0,847,0
58,42480,3,629,1
32,38637,4,455,0
37,64621,2,355,1
42,80304,3,547,0
65,67431,4,560,0
52,76172,2,734,0
58,45437,4,826,1
59,28149,1,777,1
37,34671,2,837,1
28,43119,1,834,1
52,66117,0,680,1
51,36279,3,402,1
36,88835,4,328,0
38,24803,3,782,0
46,80805,4,356,0
25,38201,1,361,1
54,48634,2,347,0
56,34760,2,666,0
53,30826,4,846,1
39,65775,1,844,0
44,94676,4,626,1
23,26798,4,565,1
29,86103,4,475,1
29,97160,2,343,1
43,97751,4,518,1
40,93502,2,425,1
30,71410,0,678,0
46,60888,1,618,1
35,69047,0,604,1
45,65955,4,499,0
49,21982,2,384,0
68,53864,1,340,0
35,99118,3,662,1
26,59265,1,568,0
35,66313,1,661,1
54,64350,4,666,0
35,35378,0,480,0
59,89815,0,530,0
31,47924,3,369,1
54,27312,4,788,0
68,50353,1,533,0
40,36192,0,728,1
69,37450,0,593,1
62,25432,2,647,1
55,77225,1,398,1
67,98711,4,660,1
36,85604,0,657,1
51,30295,4,429,1
60,26774,1,818,0
25,32190,1,682,0
43,51286,0,363,0
46,96325,3,695,1
39,92427,4,480,1
44,84014,4,488,0
21,95852,2,482,1
28,75256,1,791,1
47,78630,1,469,1
57,82771,0,621,1
22,71715,0,471,1
39,27466,0,583,0
25,37637,2,665,0
58,88745,3,410,1
52,56317,0,377,1
20,69766,0,552,1
56,23078,0,535,0
25,47299,2,392,0
64,23543,4,333,0
53,71052,3,780,1
66,42064,4,703,1
34,92287,1,521,1
64,34425,1,789,1
45,71481,0,639,0
33,97347,4,812,0
26,92317,2,551,1
65,70530,3,663,0
50,45888,4,826,1
43,47491,4,441,1
50,52352,3,610,0
48,41676,4,684,0
61,85836,4,611,0
51,57463,3,578,0
36,68990,2,645,1
33,83627,3,686,1
59,40221,0,601,1
55,92843,0,806,1
67,71313,0,546,0
43,49251,0,787,1
64,66586,1,538,1
46,94418,2,828,0
44,73884,1,648,1
51,72620,4,651,1
37,30040,4,453,1
65,91677,3,809,1
37,65878,0,485,1
56,25969,3,724,0
45,33162,4,361,1
28,85435,0,700,1
54,94667,2,358,1
27,25037,4,441,0
39,80526,3,765,0
61,34693,3,448,1
41,79090,4,746,1
38,22451,1,473,0
49,85560,2,610,1
47,25962,4,361,0
54,36444,4,466,1
62,60443,3,402,0
30,36506,0,327,1
50,58384,0,807,1
68,44248,0,433,0
67,66162,3,358,0
58,62690,0,389,0
55,89625,4,369,1
49,88008,1,484,1
42,80309,1,737,1
38,63237,1,773,1
31,55732,0,467,1
34,28104,1,423,1
50,54980,0,512,1
62,94990,4,481,0
56,59560,4,370,1
56,29554,3,494,0
34,65987,3,591,1
48,50985,2,356,0
69,68167,4,599,0
62,60428,0,617,0
45,87238,2,670,1
63,82723,4,382,0
21,37038,0,393,1
39,42219,4,566,0
34,24271,4,675,0
23,47397,0,460,0
41,94491,4,801,0
69,49602,4,676,0
57,74471,4,411,0
42,82150,3,578,0
45,64227,1,732,0
30,43116,4,541,0
47,26674,0,521,1
21,37469,4,585,0
27,25446,3,303,0
48,40760,3,619,0
30,21963,4,620,1
56,96002,2,307,0
37,47262,1,351,1
69,25177,0,441,1
33,31160,0,579,0
29,27543,0,387,0
54,59278,0,459,0
28,49607,3,327,0
54,37221,1,827,0
30,23323,4,571,0
63,72105,4,399,1
31,96151,2,503,0
22,86968,4,489,0
58,43238,1,845,1
33,83830,4,593,0
47,93967,3,643,0
30,28330,4,352,1
58,64153,0,346,0
44,28611,0,721,1
40,33872,0,764,0
29,69455,0,728,1
62,54930,3,696,1
34,92022,3,493,0
38,82714,3,365,0
67,68716,4,775,0
41,86704,0,325,1
40,20415,2,398,1
63,96441,2,775,0
51,90779,0,381,1
69,91435,1,697,1
42,29888,4,692,1
32,65299,2,343,0
24,78765,3,777,1
23,82714,1,390,0
47,35935,3,628,1
33,93002,1,713,0
27,96729,1,409,0
28,21320,4,518,1
54,66032,3,762,1
56,97763,3,814,0
40,37907,2,556,1
37,58002,0,492,0
52,64838,0,369,0
27,58912,2,758,0
68,20552,1,681,0
36,40140,2,793,1
62,68737,2,396,0
50,53367,3,523,0
53,44061,2,580,1
25,62124,1,632,0
41,65638,0,704,1
33,21982,4,795,1
22,55765,2,485,0
31,74681,2,337,0
55,83232,3,787,1
31,82349,3,805,1
64,83474,2,788,1
21,49513,2,356,1
21,42592,1,811,1
34,43618,0,547,0
42,71632,0,403,1
48,35409,4,359,0
36,29529,0,537,0
51,44154,4,670,0
26,52882,3,325,0
49,64917,4,692,1
47,35701,4,409,0
33,95281,0,691,0
63,88225,2,553,0
49,72492,3,396,0
36,22988,1,837,1
51,55919,4,403,1
65,68426,4,795,1
25,72167,4,513,1
43,29013,2,412,1
25,59113,1,611,0
46,23574,0,400,1
37,27838,3,383,0
43,51368,2,601,1
56,52228,1,516,1
43,69711,3,840,1
57,66097,0,391,0
53,75773,3,751,0
59,48639,4,370,1
66,34823,4,824,1
34,43510,2,700,1
30,58333,3,380,0
41,24435,4,399,1
43,58418,2,517,1
20,77955,2,424,0
37,79507,2,500,1
63,71033,0,301,0
31,92972,4,319,1
62,67219,4,479,0
47,54477,1,708,1
59,62721,0,361,0
26,87228,4,572,0
42,35523,4,309,1
40,52326,1,839,0
53,62205,3,759,1
30,20125,3,360,0
41,86735,0,357,1
61,36375,2,599,0
54,22711,1,796,1
48,52437,1,638,0
61,48022,4,551,0
47,29182,4,706,1
37,91531,1,555,0
33,60950,2,680,1
37,32920,3,444,0
47,42144,0,640,1
43,22565,3,702,1
27,73942,0,587,1
61,90560,2,513,0
64,44691,1,831,0
27,53799,2,847,0
23,86777,1,510,1
46,54510,4,470,1
55,97366,0,837,1
24,48975,4,562,1
52,73242,1,689,0
68,66546,0,720,0
53,43267,0,361,0
49,97911,4,385,1
27,89939,0,790,0
58,24897,1,359,1
66,20163,1,776,0
45,72540,4,619,0
56,50030,2,351,1
53,75313,1,376,0
26,49870,1,418,0
59,49482,0,481,1
47,51058,0,805,0
58,77255,1,452,0
58,84930,4,317,1
47,70500,2,363,1
33,46379,0,796,0
69,87787,0,378,1
57,43674,2,358,1
23,26590,0,710,0
61,51432,4,360,1
37,60426,0,766,1
63,69584,0,378,0
67,58015,1,787,1
44,93251,4,543,1
26,89353,4,507,1
57,24600,1,386,1
47,44690,3,338,0
24,53762,2,475,0
22,57499,4,777,1
63,27670,3,319,1
50,37341,2,520,0
66,93823,4,574,0
61,37015,0,453,1
39,85126,4,762,1
38,75197,2,708,0
67,69849,3,550,1
30,35852,0,511,0
59,75361,2,777,0
22,41258,2,718,0
42,82355,4,471,1
26,61508,1,806,1
42,87784,1,502,0
26,91728,0,791,0
65,47410,2,594,1
53,29895,3,756,0
61,91942,0,445,1
38,53924,0,537,1
28,90831,4,723,0
67,32264,3,591,0
37,48038,2,455,1
60,29136,2,649,1
67,33213,2,741,0
64,97608,0,542,1
61,47431,4,506,0
44,62290,0,727,0
33,87539,1,557,1
63,62747,1,334,1
44,95974,2,428,0
38,99763,4,729,0
58,89208,2,618,1
34,92994,2,394,1
35,89015,0,519,1
46,34887,2,600,0
59,20051,2,484,1
29,87695,4,336,0
23,89926,4,699,1
38,48491,4,441,0
47,36080,2,433,1
40,54880,4,744,1
66,79965,4,587,1
33,67361,3,557,1
52,86890,3,338,1
67,91156,1,604,1
29,89290,0,582,1
38,36593,0,825,1
49,36167,4,706,1
41,53005,1,658,0
22,85471,1,677,0
56,70728,3,768,0
60,28691,1,580,0
37,29756,2,310,1
30,56308,4,485,0
67,84079,2,848,0
21,85524,0,308,0
31,80466,3,327,0
25,29327,2,763,0
62,48520,4,810,1
59,63308,2,801,1
63,36533,2,517,0
48,64488,1,728,0
49,87160,3,302,1
21,60429,0,486,1
28,71726,4,342,0
66,93065,4,710,0
21,40653,0,489,0
48,76921,4,341,0
52,33654,1,396,0
29,22108,2,816,1
53,89483,1,435,1
63,27899,1,809,0
27,33372,1,818,1
56,57682,0,336,1
52,87799,3,816,1
66,56583,0,357,1
25,49295,0,454,1
63,86113,1,412,0
59,69574,3,759,0
64,84934,0,741,1
38,50066,3,527,0
51,28945,1,421,1
46,49418,0,656,1
20,69874,3,567,0
62,37130,4,784,1
52,88248,0,303,1
59,61394,0,777,0
51,69635,0,420,0
24,37404,3,785,1
36,92629,2,518,0
27,33156,0,577,0
61,75618,4,556,0
53,69999,4,603,1
28,33785,1,342,1
42,68359,2,829,1
54,34694,2,449,0
69,56114,3,309,1
26,89549,1,511,0
34,77230,3,559,0
39,52799,1,681,0
69,31156,2,688,0
44,30304,3,635,0
22,60645,1,304,0
65,58938,2,382,0
43,76982,2,305,1
53,97614,0,451,0
65,22315,3,480,1
41,32420,0,466,1
30,38312,2,769,0
67,41395,3,377,1
27,60301,3,711,0
58,66972,4,680,0
62,83294,1,612,0
54,68225,4,694,1
68,42854,4,842,1
65,90780,2,303,1
57,50929,1,408,0
27,77103,4,392,0
56,83620,4,398,1
46,64590,3,491,1
47,92554,2,632,1
59,30621,4,511,0
53,20973,1,506,0
51,78786,0,655,0
34,57097,0,552,1
63,54245,2,495,0
36,85211,0,561,0
52,74841,3,621,1
66,45346,3,719,0
65,91980,1,797,1
35,69153,2,631,1
48,96942,2,595,0
28,25972,0,535,1
52,68063,4,306,1
68,85488,4,833,0
48,77055,4,371,1
32,84366,1,799,1
40,30931,2,438,1
40,27702,0,685,1
24,41540,1,841,0
29,77450,3,623,0
25,85252,3,372,1
32,66904,3,688,0
20,72320,2,537,1
39,51000,3,621,0
66,22599,4,640,1
65,76165,3,604,0
27,78855,1,307,1
29,20018,3,506,1
28,20858,4,710,1
68,45992,3,557,0
60,52580,0,345,0
22,90916,4,425,1
30,55800,2,320,1
31,78770,3,469,0
29,74941,1,843,0
44,57487,3,715,0
68,32943,1,754,1
68,81457,0,505,0
44,38836,2,632,0
30,31394,4,320,0
55,92158,4,364,1
58,45280,2,387,1
45,97318,0,778,0
33,21159,0,342,0
58,90162,3,440,1
59,43440,0,673,0
20,97166,3,815,0
23,72712,1,799,1
49,67656,2,578,1
31,26589,1,625,1
54,68241,1,717,0
32,43233,1,607,0
50,55011,1,606,1
57,28177,4,769,0
62,54528,0,483,0
42,81351,2,590,0
23,76831,2,548,1
35,71827,1,623,1
26,43508,2,742,0
41,74933,3,358,0
48,88772,2,568,1
30,35611,1,617,1
52,42282,2,393,1
48,61003,0,553,0
58,94216,1,759,0
31,31340,4,814,1
26,94684,0,832,1
58,38165,2,403,0
61,38260,4,701,1
67,74515,0,632,0
45,50480,3,392,0
59,72527,0,841,0
28,79789,4,736,1
60,71902,3,309,0
53,52191,2,755,0
64,79488,1,714,0
32,95082,2,817,1
55,56044,1,674,1
44,69600,1,830,0
43,68776,4,823,0
63,32836,3,672,1
36,94525,3,738,0
21,72648,0,494,0
32,33740,2,564,1
50,33102,4,806,0
48,71334,2,725,1
69,50255,0,398,0
47,45221,0,329,0
46,83265,4,590,0
34,20719,0,786,1
50,43140,4,705,0
59,75779,0,327,1
34,21069,3,445,0
52,74714,4,587,0
39,93285,3,551,1
61,32935,3,461,1
31,64035,4,409,1
56,47937,2,697,1
28,38540,1,570,0
42,93480,0,487,0
27,68702,0,831,0
51,98283,2,575,1
67,96041,1,546,1
33,97233,2,623,0
46,56907,1,317,0
44,35221,4,707,0
32,74781,4,710,0
40,27087,3,424,0
64,42789,3,619,0
50,76023,4,452,0
56,53400,3,319,0
67,22199,4,546,1
62,67316,2,689,1
24,72062,0,646,0
32,91609,4,775,1
47,36744,4,502,0
62,96095,4,308,0
44,75517,3,830,1
54,68865,3,402,0
66,93937,3,545,0
58,97195,3,618,1
26,33894,2,650,0
57,49160,4,533,0
51,73095,2,336,1
22,49272,3,644,0
64,74021,2,591,1
58,53645,4,316,0
56,41179,4,389,0
69,30691,3,647,1
41,65311,4,743,0
27,59038,2,552,1
36,44967,1,483,1
46,48478,4,589,0
52,75775,2,514,1
65,90624,2,457,0
36,60332,2,692,0
61,27066,4,319,1
31,59313,1,770,0
67,87857,3,730,0
65,65900,3,367,1
46,61098,4,376,0
67,28294,4,401,0
27,82580,0,506,1
42,58101,1,512,1
61,45059,2,378,0
68,60626,2,412,0
48,40703,3,432,0
69,81417,4,496,0
39,79228,1,324,1
35,23205,3,771,1
36,54929,1,842,1
35,53411,4,589,1
38,31628,2,555,1
27,90089,0,505,0
57,26518,1,774,0
57,58491,2,367,0
48,27946,1,514,1
60,20610,1,721,0
55,89838,1,838,1
45,54311,4,761,0
50,61876,3,754,1
63,70333,1,600,1
31,71298,4,587,0
36,61811,0,301,1
34,90072,3,319,0
28,62974,4,776,1
58,39856,0,790,0
61,64830,3,556,0
67,65823,4,752,0
31,94397,0,737,0
51,87078,4,697,1
44,87951,0,452,1
58,32905,1,521,0
37,41601,1,735,0
34,60955,3,435,1
51,92179,0,827,0
25,68435,1,578,0
63,44044,3,784,0
62,31246,2,845,1
54,22458,1,544,1
53,78507,1,317,1
57,26028,4,442,0
24,71901,2,800,1
37,26306,0,826,1
35,47678,3,392,0
27,32363,2,682,1
44,34066,0,578,1
51,83804,1,748,1
45,68544,3,587,1
41,20189,3,775,1
50,31752,2,470,1
62,27482,4,824,1
29,36679,0,671,0
