ID,Year,Mileage,EngineSize,FuelType,Transmission,Horsepower,Price
12064,2003,117716,1.8,0,1,367,59867
12065,2019,161598,3.8,2,1,343,73129
12066,2014,206553,3.8,2,0,403,26856
12067,2014,193847,3.2,0,0,415,56725
12068,2020,96649,5.9,3,0,203,81724
12069,2012,157078,1.3,2,0,345,30931
12070,2008,31643,4.1,0,0,193,38543
12071,2009,231021,2.0,0,0,68,47878
12072,2011,73128,3.6,2,1,483,91655
12073,2013,52523,4.9,2,1,489,72650
12074,2000,236730,2.2,3,1,78,34829
12075,2013,80220,3.0,0,1,414,50911
12076,2013,214462,5.8,1,1,471,14428
12077,2007,62784,4.8,1,0,238,47484
12078,2015,97893,3.9,2,1,213,97792
12079,2013,69701,2.1,2,0,390,59819
12080,2000,245793,3.1,3,1,315,31812
12081,2015,159018,4.9,1,1,224,22625
12082,2017,154199,5.1,2,0,221,67843
12083,2006,126101,2.2,2,0,165,25224
12084,2014,119002,4.3,1,1,413,59447
12085,2016,170476,1.5,2,1,495,15450
12086,2018,229496,1.1,1,0,300,17630
12087,2022,27401,3.7,1,1,56,79721
12088,2012,156500,2.1,3,0,246,62690
12089,2008,111958,1.4,1,1,324,31946
12090,2014,122046,4.6,2,0,415,47470
12091,2002,74372,3.5,0,0,82,60372
12092,2000,248325,5.0,0,0,201,39726
12093,2015,21971,4.3,0,1,72,96087
12094,2007,98018,4.6,3,0,304,23434
12095,2022,134768,2.5,2,1,135,78156
12096,2012,226576,2.3,3,1,405,85822
12097,2007,26565,4.0,3,1,230,73379
12098,2016,16829,2.0,3,0,415,71803
12099,2021,86023,5.1,2,1,198,7474
12100,2022,176507,3.6,2,0,387,62885
12101,2013,239233,2.1,2,0,151,55577
12102,2020,249367,4.1,0,1,140,92556
12103,2020,91823,5.7,1,0,86,17117
12104,2006,48941,1.4,2,0,98,15860
12105,2014,183531,1.5,2,0,458,31687
12106,2015,189048,5.2,3,1,88,87650
12107,2018,121539,1.5,2,0,79,42960
12108,2005,220271,1.2,1,0,92,22347
12109,2022,19176,2.7,0,1,255,56614
12110,2000,61516,3.3,2,0,275,16385
12111,2011,156144,3.8,0,0,487,8386
12112,2017,212124,3.5,2,0,81,77415
12113,2015,107368,5.6,0,1,175,7497
12114,2011,160761,4.8,2,0,144,83575
12115,2019,159671,5.9,3,0,482,34476
12116,2012,135670,3.4,0,1,51,73339
12117,2007,92045,1.4,3,0,352,16825
12118,2021,176460,5.8,3,0,148,71753
12119,2000,128903,1.0,2,0,72,71061
12120,2020,60603,4.9,3,0,439,12566
12121,2006,84736,1.2,3,1,390,92497
12122,2014,35789,4.8,2,1,267,24803
12123,2021,218504,5.7,3,1,271,64911
12124,2012,228539,2.9,0,0,346,39489
12125,2012,98623,2.2,0,0,347,44289
12126,2008,230361,2.1,1,0,486,23167
12127,2014,62282,3.5,1,0,121,95612
12128,2003,43464,1.9,1,1,216,83733
12129,2012,208878,4.4,1,1,274,21467
12130,2011,232699,2.8,3,0,187,59313
12131,2004,51994,2.6,0,1,259,16532
12132,2006,222668,3.3,1,1,161,53658
12133,2007,249103,3.7,3,1,277,13225
12134,2004,117309,1.7,2,1,282,49900
12135,2008,133189,4.5,0,1,99,74335
12136,2013,101123,5.4,2,0,380,24828
12137,2011,236337,2.4,1,0,285,58204
12138,2003,35594,1.9,1,1,441,69447
12139,2019,193635,4.8,1,1,306,52288
12140,2007,128406,1.9,0,1,249,25439
12141,2016,221424,1.2,2,1,246,53736
12142,2007,115021,4.1,2,0,50,75788
12143,2020,227912,2.2,0,1,332,8032
12144,2000,38386,1.9,1,1,414,42930
12145,2019,76652,5.9,1,1,238,74735
12146,2001,104835,2.5,3,0,174,18328
12147,2003,108123,5.5,0,1,225,85984
12148,2020,27540,1.9,2,1,328,57909
12149,2000,123483,5.1,3,1,477,60456
12150,2006,43756,3.5,2,1,473,95948
12151,2000,184498,1.4,2,1,444,80305
12152,2008,146659,4.7,3,1,414,28438
12153,2002,224820,5.5,2,0,188,27464
12154,2011,222411,1.8,3,0,405,90047
12155,2018,99792,4.6,3,1,151,32306
12156,2014,59039,3.2,3,0,336,33241
12157,2021,151341,4.8,1,1,493,10313
12158,2015,16088,4.6,1,0,360,45400
12159,2009,110649,1.1,0,1,457,78796
12160,2021,52044,1.9,0,1,367,64021
12161,2005,168153,3.4,3,0,196,15536
12162,2016,202460,5.7,0,0,401,24642
12163,2020,151615,2.7,1,1,345,31673
12164,2021,13005,4.1,1,1,407,12325
12165,2016,47203,1.1,3,1,322,6149
12166,2020,26220,4.6,1,0,483,33377
12167,2018,118991,4.0,3,0,404,61301
12168,2017,42696,4.6,0,0,61,29888
12169,2010,220755,5.5,1,1,192,44811
12170,2006,56381,1.7,3,0,216,83085
12171,2009,189056,2.3,3,0,318,22004
12172,2006,246004,6.0,2,1,143,50996
12173,2004,141148,1.8,3,0,155,21977
12174,2011,114056,4.6,3,0,324,32472
12175,2015,160018,4.6,1,1,250,58691
12176,2020,224564,4.4,2,0,362,85352
12177,2017,33471,2.1,2,1,141,38379
12178,2002,123298,2.1,2,0,285,35314
12179,2019,202603,4.3,1,1,109,18144
12180,2014,179810,1.9,0,1,284,62970
12181,2004,181792,4.3,3,1,233,64291
12182,2012,104673,3.5,2,1,458,19668
12183,2018,34440,2.9,2,0,409,15159
12184,2011,21862,2.5,1,1,282,47386
12185,2022,111415,5.7,1,1,437,97190
12186,2020,78273,3.5,2,1,485,45654
12187,2004,117848,3.8,0,0,176,98115
12188,2005,31788,5.7,1,1,150,78259
12189,2006,166594,4.3,2,1,184,81182
12190,2009,80185,5.8,0,0,282,18799
12191,2015,210476,1.5,1,0,117,17928
12192,2007,193361,5.2,0,1,136,47133
12193,2008,140683,2.7,2,0,285,88847
12194,2003,148896,5.1,0,1,157,47308
12195,2020,130824,5.3,2,1,478,52383
12196,2020,17799,2.4,1,0,186,90627
12197,2007,95406,3.0,3,1,426,8360
12198,2006,55147,4.6,3,0,314,50631
12199,2014,223994,1.5,2,1,436,78422
12200,2020,133699,4.8,3,1,382,24259
12201,2002,18614,1.6,2,0,112,6577
12202,2016,35147,5.6,3,1,279,42065
12203,2010,86637,2.4,3,0,424,44483
12204,2008,116210,3.9,1,1,287,41201
12205,2004,244735,1.6,2,1,398,37653
12206,2009,30914,2.3,0,0,296,60360
12207,2014,73699,3.0,1,1,435,87453
12208,2013,19615,3.4,0,0,208,84321
12209,2003,60785,1.0,1,0,87,12615
12210,2020,98589,5.4,2,0,293,73990
12211,2019,241129,1.0,0,0,56,26527
12212,2001,198883,4.9,1,0,409,82341
12213,2011,89017,3.4,3,0,443,66479
12214,2000,56898,3.6,0,0,126,81880
12215,2019,137767,2.0,1,0,492,41640
12216,2004,119418,4.0,1,0,306,61068
12217,2005,65505,3.7,0,0,86,81018
12218,2010,86031,1.8,3,1,458,20002
12219,2007,101818,2.2,0,0,399,80069
12220,2006,132952,1.3,0,0,115,6758
12221,2003,10146,1.3,0,1,149,39712
12222,2005,181347,1.1,1,0,381,92489
12223,2015,157049,2.1,3,0,310,22939
12224,2019,182637,4.4,0,0,361,66558
12225,2014,248142,2.6,0,0,91,53938
12226,2013,175017,2.7,0,1,497,72138
12227,2022,119822,1.7,0,1,98,23937
12228,2011,242798,3.9,0,0,351,13767
12229,2011,12594,2.7,0,0,120,71405
12230,2015,86610,4.4,3,0,295,39093
12231,2014,198727,4.7,3,0,51,27971
12232,2012,168503,3.9,3,1,372,56943
12233,2010,223756,2.4,2,0,437,47169
12234,2016,132524,3.5,2,0,111,9247
12235,2020,98197,2.3,1,1,417,76586
12236,2014,168643,5.5,3,1,385,90526
12237,2013,207043,4.8,3,1,76,97679
12238,2009,242727,3.5,3,0,391,75869
12239,2011,71797,5.8,0,0,116,90647
12240,2015,53937,3.7,0,1,418,95053
12241,2014,127618,2.6,1,0,427,10606
12242,2009,200715,1.5,3,0,194,80708
12243,2003,223126,3.7,0,1,263,20347
12244,2022,235098,5.3,3,1,485,25222
12245,2008,227610,5.3,3,0,376,80070
12246,2020,248371,4.0,0,0,106,47649
12247,2019,70051,3.0,0,1,335,96016
12248,2008,208974,4.3,2,0,260,49434
12249,2020,87903,4.8,0,0,242,80590
12250,2019,86990,3.1,2,0,449,82592
12251,2010,85204,3.4,0,0,163,21919
12252,2010,78951,4.4,3,0,171,20398
12253,2006,107309,5.4,0,1,409,25156
12254,2020,135341,5.0,1,0,152,44524
12255,2009,136822,1.1,3,0,204,13929
12256,2003,216840,1.6,1,0,123,22171
12257,2004,170111,5.3,3,1,403,22156
12258,2004,125694,5.2,0,0,224,95347
12259,2010,166640,2.9,0,0,63,52523
12260,2008,47459,3.9,0,1,435,78082
12261,2015,148741,5.5,2,0,216,86597
12262,2008,230821,5.6,0,0,104,12955
12263,2021,224888,4.9,1,0,75,68612
12264,2003,94985,2.0,2,1,93,26972
12265,2001,176588,4.7,0,1,118,10267
12266,2013,203556,1.5,2,1,87,95885
12267,2002,229684,5.5,2,0,385,52385
12268,2017,209269,1.7,3,0,61,29726
12269,2020,164405,4.3,2,1,154,67852
12270,2005,98295,4.1,2,1,293,34592
12271,2010,196683,4.9,3,0,413,99211
12272,2020,57941,3.8,0,1,322,64226
12273,2017,119903,1.3,1,1,330,66321
12274,2011,48875,4.5,2,0,241,57385
12275,2004,138975,2.9,1,1,137,63970
12276,2008,153770,2.6,2,0,188,31041
12277,2019,106500,6.0,1,0,195,74747
12278,2017,71826,4.0,3,1,213,10986
12279,2018,172480,4.6,2,1,308,32635
12280,2002,134628,3.6,2,0,388,48194
12281,2008,229493,4.8,0,1,375,92419
12282,2003,88845,4.8,0,1,136,91048
12283,2016,110965,4.3,2,1,376,28356
12284,2016,156205,6.0,3,1,416,10084
12285,2022,130853,3.3,1,1,413,15096
12286,2022,214818,4.5,0,1,288,61100
12287,2001,177198,5.0,0,0,314,72596
12288,2008,43043,2.9,0,0,243,68388
12289,2008,145150,3.3,0,0,177,12463
12290,2004,63906,5.8,3,1,171,24709
12291,2014,21137,1.2,2,1,293,23445
12292,2014,39350,2.7,1,0,96,98447
12293,2002,14698,3.4,0,1,483,29735
12294,2018,140119,1.0,3,0,369,22290
12295,2002,174204,5.5,3,0,414,89706
12296,2005,20165,2.4,0,1,161,37068
12297,2003,141866,2.3,1,1,352,51769
12298,2012,154718,5.1,0,1,124,64044
12299,2012,229787,2.4,3,1,430,85324
12300,2010,146942,4.3,1,1,347,36553
12301,2004,108893,5.1,3,1,354,32289
12302,2000,40736,5.0,2,1,79,9428
12303,2008,243689,4.9,3,1,57,36611
12304,2016,68084,1.4,0,1,470,72109
12305,2021,26211,1.4,1,1,390,81784
12306,2000,96665,2.5,0,0,57,80879
12307,2002,200610,1.2,2,1,288,41018
12308,2014,148449,3.5,1,0,240,99606
12309,2020,149933,3.0,1,0,177,26088
12310,2022,158893,3.8,1,0,60,7077
12311,2009,88488,2.5,3,1,305,51239
12312,2007,215655,3.4,0,0,282,75065
12313,2011,168025,2.7,1,0,426,87950
12314,2021,137870,2.0,1,1,235,23214
12315,2014,46801,4.2,1,1,170,76100
12316,2008,28277,4.4,2,1,467,54935
12317,2009,230511,5.1,1,1,216,95826
12318,2019,93762,5.4,3,1,193,75564
12319,2008,163700,4.5,3,1,376,28860
12320,2014,92246,4.4,1,0,437,13781
12321,2022,139350,1.3,3,0,401,89630
12322,2020,37802,1.5,3,0,150,26881
12323,2020,204569,5.1,1,1,479,78914
12324,2000,225392,2.2,3,0,71,14243
12325,2001,132794,2.8,2,1,248,54641
12326,2018,210886,1.7,1,1,318,48972
12327,2013,194774,2.0,0,1,131,80095
12328,2007,169749,4.9,3,0,219,75322
12329,2005,148572,2.3,1,0,467,88665
12330,2011,14015,3.2,0,1,62,70017
12331,2014,228444,1.8,2,0,462,32843
12332,2013,140305,4.4,2,0,431,99422
12333,2020,247618,4.6,1,0,480,78416
12334,2000,68812,2.8,1,0,246,11258
12335,2010,17826,4.9,2,1,144,9898
12336,2002,19201,2.2,2,1,316,96274
12337,2018,39048,4.5,2,0,368,51608
12338,2017,131471,4.6,0,0,407,30169
12339,2019,29941,5.8,0,1,100,40353
12340,2001,90641,2.2,1,1,237,95621
12341,2006,68418,1.5,0,0,352,24952
12342,2007,206761,2.3,3,1,53,74145
12343,2018,51541,1.6,2,0,312,70848
12344,2021,191011,1.8,1,0,392,57343
12345,2014,80422,2.7,0,1,80,82021
12346,2009,128069,3.1,1,1,167,90582
12347,2021,165022,5.5,0,0,258,12208
12348,2000,130965,2.0,1,0,251,51747
12349,2005,208875,5.9,2,1,135,27516
12350,2012,161714,5.1,2,0,79,64392
12351,2013,207578,5.4,2,0,206,33705
12352,2002,51607,5.6,0,0,258,18157
12353,2010,172360,4.8,1,0,92,69855
12354,2002,122117,4.9,1,0,134,97584
12355,2018,92865,3.2,1,1,455,94943
12356,2009,24450,3.6,3,0,225,51846
12357,2014,15618,5.7,0,0,280,22993
12358,2010,175335,2.9,2,0,409,42379
12359,2014,77583,1.2,2,1,481,18332
12360,2012,84900,4.8,1,1,417,18119
12361,2004,38794,3.9,1,1,490,20205
12362,2003,23091,5.1,3,1,199,48251
12363,2012,209494,1.4,0,1,460,76630
12364,2008,228180,4.1,1,1,368,80273
12365,2016,25161,2.2,1,0,309,63978
12366,2001,145230,5.5,0,0,395,20824
12367,2004,133612,1.5,1,0,427,13223
12368,2015,37663,5.2,2,1,52,7632
12369,2006,226453,1.4,0,1,386,56614
12370,2000,147805,1.1,2,1,284,11376
12371,2011,109961,2.2,3,1,473,28042
12372,2020,244419,2.7,1,1,388,37871
12373,2010,173073,4.1,1,1,131,11178
12374,2011,180200,1.7,0,0,301,44221
12375,2018,190702,3.2,3,1,461,65245
12376,2011,150401,2.0,0,0,422,53239
12377,2011,63105,5.3,3,1,448,31009
12378,2013,73436,1.2,0,1,356,99802
12379,2001,138379,2.8,0,1,203,57445
12380,2001,140705,4.2,1,0,340,78057
12381,2003,231420,5.6,1,0,431,17955
12382,2019,102635,5.3,3,0,385,86660
12383,2022,79579,5.5,2,0,320,45673
12384,2015,24242,1.3,2,1,438,60535
12385,2009,108901,5.2,0,0,223,74232
12386,2012,232886,4.9,1,0,73,87298
12387,2001,135056,5.5,0,1,51,90135
12388,2002,168205,2.6,3,1,236,99127
12389,2018,165812,5.6,0,1,213,91258
12390,2005,110628,3.0,0,0,94,48487
12391,2018,40976,4.2,0,0,400,74456
12392,2020,181139,3.1,3,0,143,22099
12393,2019,21231,3.1,3,1,253,18323
12394,2018,207177,3.7,0,1,172,8641
12395,2007,144400,2.8,1,1,86,28334
12396,2013,35261,5.0,3,1,167,26253
12397,2009,35262,4.2,2,0,490,98191
12398,2002,144352,4.4,0,1,390,62413
12399,2005,225755,2.2,1,1,189,30949
12400,2014,172814,5.8,3,1,171,76740
12401,2022,13590,4.3,0,1,281,90245
12402,2022,126726,2.0,1,0,278,72922
12403,2017,191298,4.8,2,1,468,77541
12404,2013,97542,1.9,3,1,455,27488
12405,2018,23570,1.3,3,0,277,40119
12406,2009,241601,3.6,2,1,422,47861
12407,2014,236201,3.8,3,0,377,40434
12408,2003,230515,1.9,1,1,268,43263
12409,2022,19533,2.7,3,1,204,76963
12410,2001,249257,5.7,0,0,405,81833
12411,2002,135890,2.4,2,1,56,20672
12412,2006,223355,1.8,0,0,52,82378
12413,2022,154438,6.0,3,1,53,54433
12414,2015,123819,2.5,0,0,265,48710
12415,2009,86368,4.4,1,0,313,46621
12416,2018,169397,2.2,0,0,94,79207
12417,2016,44798,3.8,1,0,254,11762
12418,2018,180525,2.9,1,1,250,46508
12419,2004,32849,5.8,1,0,453,79370
12420,2022,197015,3.2,2,1,299,63331
12421,2019,147229,3.9,0,1,261,21329
12422,2012,121972,5.7,1,1,182,94151
12423,2012,171250,5.9,1,1,223,54515
12424,2010,223609,1.5,0,0,118,8687
12425,2010,39030,5.2,3,0,340,60702
12426,2015,136026,2.9,2,1,498,85838
12427,2014,192206,4.0,1,0,192,58217
12428,2016,130398,2.9,3,0,66,86749
12429,2021,75729,3.0,3,1,381,84411
12430,2017,18164,1.8,3,1,479,84114
12431,2018,227450,3.9,1,1,297,56464
12432,2003,11119,3.7,1,0,277,96461
12433,2021,23351,1.9,1,1,494,52054
12434,2021,197135,3.7,0,0,220,71126
12435,2022,82076,5.9,1,1,427,51901
12436,2004,55162,4.6,2,0,384,60110
12437,2006,41760,3.4,0,0,255,94067
12438,2001,190750,5.6,2,0,140,30259
12439,2000,233136,3.9,3,1,163,67156
12440,2011,99074,1.7,0,1,71,81437
12441,2009,129567,3.7,0,0,186,28349
12442,2007,238850,1.9,0,1,352,21317
12443,2000,188700,4.8,2,0,262,44345
12444,2011,232966,5.8,2,0,52,39922
12445,2001,245221,2.8,3,0,485,23457
12446,2009,181811,3.2,1,0,336,68669
12447,2021,39738,3.1,2,0,62,74544
12448,2016,56921,2.4,3,0,51,7686
12449,2002,132448,5.0,1,0,416,60673
12450,2006,71068,4.1,0,0,312,29199
12451,2011,33581,1.3,1,1,334,28575
12452,2007,105672,5.2,2,1,437,20335
12453,2019,31485,1.9,3,1,181,13460
12454,2011,233773,5.9,0,0,393,72914
12455,2002,46294,2.9,0,1,283,61549
12456,2016,63001,4.1,1,0,454,50164
12457,2008,142706,1.4,1,0,292,57411
12458,2009,53969,2.7,2,1,222,75797
12459,2021,10093,5.0,0,0,432,90037
12460,2005,38370,3.4,1,1,461,62586
12461,2000,29750,5.5,0,1,313,43638
12462,2021,247092,3.9,3,1,91,75807
12463,2011,26472,5.6,3,0,194,32023
12464,2004,28934,5.9,2,1,442,91556
12465,2012,184846,3.3,0,0,494,7066
12466,2014,229129,3.8,1,0,389,69080
12467,2021,49125,5.2,3,0,374,33603
12468,2010,208053,2.1,3,0,404,60229
12469,2007,227613,5.3,2,0,346,74086
12470,2004,49103,4.0,3,0,462,57399
12471,2001,224822,4.6,2,1,103,78948
12472,2011,201157,1.4,0,1,209,52391
12473,2001,98705,4.8,1,0,272,29144
12474,2015,66543,2.6,0,1,272,94829
12475,2020,158010,5.0,0,0,498,25804
12476,2002,87492,3.5,0,1,426,48959
12477,2009,192658,2.4,1,1,92,28162
12478,2018,68024,5.8,0,1,118,55592
12479,2007,180759,4.8,0,1,420,99703
12480,2006,212201,5.9,2,0,149,36181
12481,2000,36207,2.8,2,1,253,23810
12482,2011,59354,4.2,2,1,257,63977
12483,2004,246529,4.1,1,0,321,78916
12484,2015,178382,4.4,3,0,454,61963
12485,2003,58960,1.2,3,1,210,83272
12486,2016,71262,2.5,0,1,203,22025
12487,2020,107155,5.5,3,0,436,9793
12488,2001,154475,3.1,0,1,328,74659
12489,2011,154137,5.8,2,1,138,11816
12490,2000,231002,2.1,0,0,231,61598
12491,2011,167873,6.0,1,1,389,8667
12492,2011,118182,4.5,3,0,96,60158
12493,2011,109132,4.9,0,0,293,81847
12494,2018,170302,3.0,2,1,298,70526
12495,2016,82706,5.5,1,0,290,90374
12496,2019,225014,3.7,0,1,167,71554
12497,2010,231286,4.4,0,1,213,30132
12498,2012,39968,1.5,0,1,340,69415
12499,2007,52517,4.2,1,1,220,46774
12500,2009,194311,5.4,0,1,466,63172
12501,2007,173727,1.9,2,0,54,59449
12502,2019,233695,4.7,2,0,309,95658
12503,2007,139282,1.1,2,0,107,47894
12504,2008,203843,5.6,2,1,485,8492
12505,2006,55984,5.9,1,0,249,72130
12506,2013,152121,2.8,2,1,412,6944
12507,2001,82321,1.5,2,1,483,55707
12508,2010,248374,4.3,3,0,460,13879
12509,2007,131854,1.1,2,0,187,15325
12510,2012,205885,3.4,1,0,428,99867
12511,2020,145727,2.4,3,1,367,73494
12512,2014,225066,3.4,3,1,427,46533
12513,2002,100638,1.1,1,0,286,51093
12514,2022,213526,1.3,3,0,197,42992
12515,2013,78972,1.1,0,1,337,85049
12516,2014,31432,4.1,2,0,353,80984
12517,2001,231481,3.8,0,1,268,71446
12518,2018,244248,2.2,1,1,226,16326
12519,2011,75896,4.2,0,1,331,10290
12520,2019,211207,5.4,1,1,427,63138
12521,2003,184008,2.4,0,1,212,36101
12522,2002,115035,5.2,2,0,333,52932
12523,2004,241453,4.3,1,0,370,22717
12524,2002,23750,1.2,1,0,424,86594
12525,2014,37987,2.9,1,1,459,56947
12526,2018,112995,3.5,3,0,235,96135
12527,2001,36165,4.7,2,0,55,50684
12528,2011,191613,2.4,3,0,99,69080
12529,2004,34346,5.9,3,1,354,52607
12530,2021,13514,4.4,2,0,491,65680
12531,2016,34838,2.9,1,0,95,97010
12532,2013,37559,1.5,3,1,266,66945
12533,2021,111223,1.9,3,0,258,92101
12534,2009,238573,3.4,1,0,395,41606
12535,2002,69207,3.5,2,1,454,57329
12536,2003,26385,4.8,2,0,145,64203
12537,2005,159389,4.6,2,1,74,96279
12538,2021,141465,2.0,3,0,401,25879
12539,2015,34881,4.0,2,1,174,65380
12540,2006,121761,1.1,2,1,410,35559
12541,2014,239905,3.0,3,1,112,83367
12542,2020,169027,4.8,2,1,388,13549
12543,2019,68308,3.0,0,0,371,50542
12544,2010,120515,5.2,2,1,212,63599
12545,2021,199086,5.9,2,1,385,15277
12546,2020,206502,4.0,1,0,338,22062
12547,2000,82031,1.7,3,0,292,87365
12548,2004,115257,2.9,1,0,355,20806
12549,2012,96973,1.0,0,1,201,39408
12550,2020,69596,4.0,2,0,144,76695
12551,2013,142785,5.1,1,1,456,95165
12552,2008,30428,4.1,1,0,386,29317
12553,2016,72160,4.9,0,0,146,26228
12554,2014,207243,5.0,2,0,342,41750
12555,2020,90729,5.3,1,1,405,87691
12556,2006,70843,2.3,2,1,112,28076
12557,2021,164075,5.4,0,1,297,47279
12558,2021,90169,4.3,0,1,489,55750
12559,2011,104764,2.4,2,1,368,45003
12560,2022,183149,5.9,0,1,324,94488
12561,2005,36730,5.8,3,1,454,20312
12562,2020,124082,3.9,1,1,88,57705
12563,2015,82981,5.2,3,1,153,52991
12564,2004,220889,2.3,3,1,132,77367
12565,2008,213210,3.1,0,1,249,50653
12566,2013,75573,1.9,0,1,459,97906
12567,2007,249200,3.6,2,0,154,82248
12568,2013,169941,3.5,3,0,228,87228
12569,2011,243151,2.1,1,0,109,15385
12570,2009,41076,4.4,2,0,305,89774
12571,2019,233238,1.6,2,1,387,60227
12572,2019,227077,1.3,2,0,255,45027
12573,2020,238907,2.9,0,0,259,10580
12574,2012,136283,3.0,0,1,278,90410
12575,2018,35094,2.6,2,1,397,63785
12576,2014,167889,2.3,0,0,171,38550
12577,2007,20555,2.7,0,0,173,19920
12578,2022,80656,1.8,2,1,402,12014
12579,2020,138061,3.0,1,0,439,17050
12580,2009,221286,5.5,1,1,184,38751
12581,2002,131432,2.1,0,0,237,20038
12582,2020,191265,4.4,1,1,494,95905
12583,2002,145787,1.7,1,1,182,56376
12584,2004,140694,2.8,0,0,140,14973
12585,2015,44162,2.6,1,0,441,5771
12586,2016,111173,5.7,0,0,151,77848
12587,2005,107858,3.1,3,1,210,20488
12588,2019,111980,4.5,2,0,490,46548
12589,2019,243097,4.0,1,1,445,22097
12590,2015,136652,1.7,2,1,406,47064
12591,2001,48458,5.7,2,0,174,97790
12592,2019,114122,2.7,0,0,342,51292
12593,2014,108538,1.2,1,1,192,45030
12594,2017,144212,2.5,1,0,322,40938
12595,2000,215246,2.7,3,1,86,32312
12596,2018,121201,1.5,1,1,484,54199
12597,2011,158455,4.1,1,0,462,52279
12598,2007,158790,2.7,0,1,308,79126
12599,2005,247701,4.1,2,1,203,31668
12600,2011,217232,1.0,3,0,153,27841
12601,2006,198471,5.9,1,1,170,42029
12602,2017,97008,1.9,1,1,350,90506
12603,2021,162935,4.3,3,1,183,92031
12604,2013,212698,4.6,0,0,148,9976
12605,2007,21377,1.9,1,0,265,43359
12606,2019,93031,1.6,1,1,292,42562
12607,2021,201595,1.8,3,0,280,32232
12608,2013,134403,2.2,2,0,275,97350
12609,2004,155942,1.8,1,0,487,97931
12610,2008,67487,4.4,1,0,452,69170
12611,2007,160372,3.1,2,1,62,54968
12612,2001,197023,3.7,1,0,362,56135
12613,2015,77639,1.2,2,0,284,79259
12614,2012,100731,5.3,0,1,378,66404
12615,2006,134766,1.9,2,1,132,90844
12616,2015,113429,2.8,2,0,292,46644
12617,2006,213198,1.4,1,1,273,40472
12618,2013,184052,1.7,1,0,390,30153
12619,2013,248976,4.3,3,1,273,73017
12620,2011,173122,4.5,1,1,234,32077
12621,2000,143993,4.4,1,0,223,37536
12622,2000,140904,3.8,2,0,317,73734
12623,2011,80270,5.8,0,0,462,50697
12624,2019,95293,3.5,1,1,146,76670
12625,2020,40328,3.2,2,0,370,66181
12626,2014,201892,2.2,3,1,354,42290
12627,2003,33138,1.5,3,1,176,92440
12628,2006,222645,3.7,0,1,437,77100
12629,2015,240212,2.6,0,0,264,99643
12630,2002,153166,3.6,0,1,77,8662
12631,2006,206336,2.0,2,0,99,7329
12632,2021,19028,5.2,1,1,317,34080
12633,2005,156504,6.0,2,1,132,28966
12634,2015,53819,2.6,3,1,293,24357
12635,2007,98627,5.2,3,1,274,81144
12636,2022,222194,5.4,1,1,67,78125
12637,2021,15312,6.0,0,0,275,8707
12638,2005,35973,2.7,3,1,412,82396
12639,2009,112126,4.8,0,0,160,57321
12640,2015,196377,2.1,2,0,416,37667
12641,2010,170045,4.1,0,0,439,28923
12642,2012,54390,4.5,2,1,373,36716
12643,2005,157171,4.7,1,0,125,25380
12644,2000,59956,2.0,0,1,72,13151
12645,2020,109379,5.2,1,1,205,51096
12646,2018,24063,3.1,0,0,252,10732
12647,2011,104306,2.1,3,1,269,14285
12648,2005,233824,3.7,1,1,89,58759
12649,2017,103196,5.3,0,1,147,77553
12650,2012,222991,5.8,1,1,353,82668
12651,2006,19605,4.7,0,1,211,68725
12652,2022,106185,1.0,2,0,262,84928
12653,2012,112756,1.7,1,0,141,26933
12654,2020,126351,1.4,3,1,239,81929
12655,2007,239167,1.5,1,1,491,15833
12656,2020,218976,2.9,2,0,211,17337
12657,2016,82964,2.7,2,0,106,78659
12658,2008,192277,1.6,3,0,282,54621
12659,2019,156889,5.4,2,1,78,38576
12660,2012,12420,4.1,3,0,395,60780
12661,2001,94448,5.0,0,0,254,49889
12662,2003,210925,2.9,2,0,173,41337
12663,2001,99897,3.1,0,1,485,58392
12664,2003,37728,2.6,0,0,403,5205
12665,2017,134826,3.2,2,1,57,59153
12666,2004,67858,4.1,3,1,398,11233
12667,2018,116716,3.5,3,1,156,31482
12668,2009,190161,5.2,3,1,409,70705
12669,2017,237676,5.5,2,1,449,59509
12670,2020,239603,3.3,0,0,141,64854
12671,2009,225329,2.2,1,1,207,71959
12672,2004,170036,5.7,1,1,392,54571
12673,2016,238137,4.7,2,0,398,16450
12674,2021,86992,4.2,1,0,133,28815
12675,2012,109259,4.7,0,1,386,18398
12676,2022,126185,1.4,1,0,459,59504
12677,2016,183312,1.3,3,0,490,40124
12678,2008,110282,1.8,0,1,88,34386
12679,2011,224521,1.7,2,1,82,52236
12680,2013,153747,3.1,2,0,383,68313
12681,2013,107677,1.8,3,0,336,19070
12682,2007,233597,5.3,1,1,257,57985
12683,2022,70049,3.9,2,0,326,21114
12684,2004,222736,2.8,2,0,227,13471
12685,2018,189508,1.3,0,1,433,75122
12686,2013,50213,4.0,0,1,439,72530
12687,2008,169183,1.6,0,1,237,55893
12688,2006,14284,4.7,0,0,264,67600
12689,2007,232101,5.0,2,0,395,79175
12690,2013,27585,3.7,0,1,250,60492
12691,2021,206111,1.7,3,0,446,56065
12692,2013,105131,4.9,3,0,363,32738
12693,2010,17131,2.5,0,1,221,66322
12694,2013,53382,2.1,0,0,256,53776
12695,2020,232805,3.4,1,1,337,78548
12696,2007,174599,5.6,0,1,108,76740
12697,2002,228565,2.5,2,0,408,46810
